"4156","WNL09","5428","WENDT LABS","DIN OWNER","Y","N","N","N","","800 MAIN STREET","WINNIPEG","MANITOBA","CANADA","R2W 3R4","3506"
"80082","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78872","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"160","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70198","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"72248","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"79974","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"79975","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80468","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81048","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81049","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"72503","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"71289","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"67777","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"72504","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"71290","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"69170","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"73124","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"73125","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"73126","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"69172","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"71685","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"71686","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"69174","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"60635","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"67116","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"60636","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"67115","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"2150","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"2148","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"51232","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"51233","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"10509","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"66277","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"16227","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13563","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"68684","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"16226","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"20314","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13523","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78531","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78528","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78529","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78530","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"16902","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81805","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81804","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"12625","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13391","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"82509","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"16428","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3491","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80771","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"8119","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"5614","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"9993","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"9994","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3088","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3378","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"10912","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"50407","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"18614","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"75326","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"76953","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"76954","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"12640","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"66223","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"49184","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"60505","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"11709","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"11898","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"12208","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"6593","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78323","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78324","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78325","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"76175","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"79937","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80575","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77347","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77346","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"82577","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78397","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78395","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78396","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81613","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81612","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80390","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"12889","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3397","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3043","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3042","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13077","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3595","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13078","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3554","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13079","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"66221","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3553","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"3011","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"66036","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"66810","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"60046","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"67117","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"68717","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"63824","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13115","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78897","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"78898","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"48226","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"5089","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"63823","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77676","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77677","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77678","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"77679","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"34560","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"65680","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"9920","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"18025","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"18024","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70040","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70038","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70039","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70041","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"70042","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"75127","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"69444","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"69454","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"81411","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"2787","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"6645","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"11257","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"75976","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"75977","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"75986","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13486","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13489","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13451","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13416","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"10312","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"11258","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"371","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"16225","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13803","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"13963","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80663","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"80664","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"43431","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
"79064","","12027","SANDOZ CANADA INCORPORATED","DIN OWNER","Y","Y","Y","","","145 JULES-LÉGER STREET","BOUCHERVILLE","QUEBEC","CANADA","J4B 7K8",""
